dep_orbit_id,arr_orbit_id,n_impulse,TOF,DV_total,departure_phase,arrival_phase,dv1_x,dv1_y,dv1_z,dv2_x,dv2_y,dv2_z,dv3_x,dv3_y,dv3_z,dv1_mag,dv2_mag,dv3_mag,t_leg1,t_leg2,min_moon_dist,lunar_valid,chain_id,position_residual,tof_idx,delta_C,rank,seeds_converged
L1_Lyapunov_09,L1_Halo_09,2,2.95395525414,0.152426981295,0.230555575625,0.651791930887,0.0128066267664,0.00435839188380,0.0455917447342,-0.0137252108825,-0.0420266953354,0.0950958015528,,,,0.0475564134145,0.104870567880,,2.95395525414,,0.0462889095623,true,205,1.37928884815e-10,59,-0.0229176510498,2,347
L1_Lyapunov_09,L1_Halo_09,2,2.95395525414,0.152432355014,0.233039123831,0.653505857037,0.0129186319278,0.00437046935332,0.0444264265748,-0.0143283136607,-0.0430561712019,0.0957514613145,,,,0.0464725664393,0.105959788575,,2.95395525414,,0.0462586832744,true,283,1.00851215315e-10,59,-0.0229176510498,3,347
L1_Lyapunov_09,L1_Halo_09,2,3.00316137921,0.145297203441,0.644880271254,0.553889072817,0.0573331716325,-0.0212512983887,0.119006399208,-0.000461671520886,-0.0114668427213,0.000766665297083,,,,0.133795490601,0.0115017128406,,3.00316137921,,0.00415127750968,false,214,6.72400502139e-12,60,-0.0229176510498,1,330
L1_Lyapunov_09,L1_Halo_09,2,3.00316137921,0.149572002438,0.213724552941,0.649529243083,0.0105266932801,0.00780882696871,0.0495157706104,-0.0118513788426,-0.0395327252634,0.0892726689169,,,,0.0512210951580,0.0983509072798,,3.00316137921,,0.0466151893825,true,166,4.35661968938e-11,60,-0.0229176510498,2,330
L1_Lyapunov_09,L1_Halo_09,2,3.00316137921,0.150094367703,0.199998827351,0.640790561865,0.0112439622528,0.00464245044077,0.0556423602155,-0.00939979938388,-0.0366516093390,0.0851055343843,,,,0.0569565736644,0.0931377940389,,3.00316137921,,0.0466232476942,true,199,5.02592500774e-12,60,-0.0229176510498,3,330
L1_Lyapunov_09,L1_Halo_10,2,0.100000000000,0.105682676464,0.699999996499,0.739939670314,0.0164739046025,-0.0205306815353,0.0466329710042,-0.0152054882099,0.0291263530422,0.0404763250032,,,,0.0535493454847,0.0521333309794,,0.100000000000,,0.151928853123,true,396,6.05786477534e-10,1,-0.00890096177400,1,400
L1_Lyapunov_09,L1_Halo_10,2,0.100000000000,0.105683054995,0.261111117933,0.293453857270,0.0152075024890,0.0291170197626,-0.0403879770350,-0.0164694756468,-0.0205281583403,-0.0467201094941,,,,0.0520601350439,0.0536229199510,,0.100000000000,,0.151898884211,true,94,3.58130930516e-10,1,-0.00890096177400,2,400
L1_Lyapunov_09,L1_Halo_10,2,0.100000000000,0.195768932719,0.199999992409,0.274297113843,0.0634949521529,0.0283425554980,0.00571976743672,-0.0720132703413,-0.0468631163970,-0.0921633310215,,,,0.0697683677650,0.126000564954,,0.100000000000,,0.154436528774,true,136,2.22576143635e-16,1,-0.00890096177400,3,400
L1_Lyapunov_09,L1_Halo_10,2,0.149206125071,0.0966526122712,0.691666662059,0.748664264309,0.0116536373704,-0.0123366300847,0.0456572100753,-0.0103684816431,0.0204501768570,0.0421053580160,,,,0.0487091422391,0.0479434700321,,0.149206125071,,0.150746600804,true,196,6.13267577822e-10,2,-0.00890096177400,1,399
L1_Lyapunov_09,L1_Halo_10,2,0.149206125071,0.0966555126086,0.252777763955,0.303545337076,0.0103988890208,0.0205793137535,-0.0436561146030,-0.0116229216807,-0.0124617892806,-0.0441070416878,,,,0.0493710582190,0.0472844543896,,0.149206125071,,0.150477097620,true,111,6.92710386221e-10,2,-0.00890096177400,2,399
